t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.7,2.9376,5.0199,0.84947,-0.18663,-0.45678,0.81636,0.30012,-9.7871,9.7172,-0.91454,1.0693,-3.4566,-1.9381,-18.648,-20.416,6.7203,0,0,0,6.8293,6.8629,6.8339,6.8556,95.318,-58.83,32.26,229.57,148.11,-366.06
5.71,2.8388,5.116,0.84067,-0.17209,-0.4572,0.82261,0.29095,-9.9688,9.5101,-0.84578,0.99541,-3.4812,-1.9375,-17.684,-20.997,7.0246,0,0,0,6.8229,6.8587,6.8346,6.8543,97.46,-57.262,28.585,198.63,165.38,-368.38
5.72,2.7382,5.2101,0.83256,-0.1575,-0.45782,0.82842,0.28162,-10.141,9.2973,-0.77417,0.92159,-3.4982,-1.9338,-16.7,-21.561,7.292,0,0,0,6.8166,6.8549,6.8358,6.8534,99.287,-55.523,24.901,166.6,182.24,-368.08
5.73,2.636,5.302,0.82519,-0.14288,-0.45861,0.83379,0.27214,-10.303,9.0789,-0.70006,0.84829,-3.5074,-1.927,-15.699,-22.107,7.5227,0,0,0,6.8105,6.8513,6.8374,6.8529,100.79,-53.619,21.232,133.8,198.45,-365.3
5.74,2.5322,5.3916,0.81857,-0.12828,-0.45956,0.8387,0.26253,-10.455,8.8552,-0.62384,0.77589,-3.5086,-1.917,-14.685,-22.633,7.7168,0,0,0,6.8048,6.8483,6.8395,6.8527,101.96,-51.557,17.603,100.57,213.83,-360.23
5.75,2.4269,5.4791,0.81272,-0.11374,-0.46066,0.84317,0.25281,-10.596,8.6263,-0.54585,0.70474,-3.5016,-1.9039,-13.661,-23.137,7.8749,0,0,0,6.7996,6.8457,6.8421,6.853,102.8,-49.346,14.035,67.244,228.16,-353.01
5.76,2.3203,5.5642,0.80766,-0.099295,-0.4619,0.8472,0.24299,-10.728,8.3925,-0.46646,0.63517,-3.4867,-1.8877,-12.631,-23.619,7.9978,0,0,0,6.795,6.8437,6.8452,6.8538,103.31,-46.998,10.549,34.16,241.24,-343.82
5.77,2.2124,5.6469,0.80339,-0.084987,-0.46325,0.85079,0.23309,-10.849,8.154,-0.38601,0.56746,-3.4638,-1.8685,-11.596,-24.077,8.0862,0,0,0,6.7911,6.8422,6.8486,6.8549,103.49,-44.526,7.1644,1.6498,252.85,-332.81
5.78,2.1034,5.7272,0.79994,-0.070856,-0.46471,0.85395,0.22313,-10.96,7.9111,-0.30484,0.50189,-3.4334,-1.8465,-10.562,-24.509,8.1414,0,0,0,6.7878,6.8412,6.8523,6.8563,103.34,-41.947,3.8983,-29.951,262.79,-320.15
5.79,1.9932,5.8051,0.7973,-0.056937,-0.46626,0.8567,0.21313,-11.06,7.6639,-0.22329,0.43866,-3.3958,-1.8218,-9.5305,-24.916,8.1646,0,0,0,6.7852,6.8407,6.8562,6.858,102.89,-39.277,0.76641,-60.307,270.86,-306
5.8,1.8822,5.8805,0.79547,-0.043266,-0.46789,0.85905,0.2031,-11.15,7.4129,-0.14165,0.37797,-3.3516,-1.7947,-8.5051,-25.295,8.1573,0,0,0,6.7833,6.8406,6.86,6.8599,102.14,-36.536,-2.2173,-89.085,276.83,-290.53
5.81,1.7703,5.9533,0.79447,-0.029873,-0.46959,0.861,0.19305,-11.23,7.1581,-0.060238,0.31996,-3.3013,-1.7655,-7.4886,-25.646,8.1208,0,0,0,6.782,6.8408,6.8637,6.8618,101.11,-33.748,-5.0403,-115.95,280.51,-273.9
5.82,1.6576,6.0236,0.79427,-0.016787,-0.47134,0.86259,0.18301,-11.3,6.9,0.020674,0.26475,-3.2457,-1.7344,-6.4837,-25.97,8.057,0,0,0,6.7812,6.8412,6.8671,6.8637,99.83,-30.935,-7.6919,-140.59,281.72,-256.27
5.83,1.5443,6.0913,0.79488,-0.0040322,-0.47314,0.86383,0.17298,-11.36,6.6388,0.10082,0.2124,-3.1855,-1.7018,-5.4928,-26.265,7.9676,0,0,0,6.7808,6.8417,6.8701,6.8654,98.311,-28.122,-10.163,-162.96,280.5,-237.78
5.84,1.4304,6.1564,0.79628,0.0083713,-0.47499,0.86473,0.16298,-11.41,6.3748,0.17995,0.16296,-3.1213,-1.668,-4.5182,-26.532,7.8544,0,0,0,6.7807,6.8422,6.8728,6.8669,96.578,-25.332,-12.445,-183.14,277.06,-218.58
5.85,1.3161,6.2188,0.79847,0.020406,-0.47687,0.86531,0.15303,-11.451,6.1083,0.25783,0.11649,-3.0538,-1.6332,-3.5618,-26.772,7.7193,0,0,0,6.7806,6.8426,6.875,6.8681,94.655,-22.587,-14.532,-201.2,271.57,-198.8
5.86,1.2015,6.2786,0.80143,0.032058,-0.47878,0.8656,0.14312,-11.481,5.8395,0.33427,0.073005,-2.9834,-1.5976,-2.6256,-26.984,7.5644,0,0,0,6.7806,6.8428,6.8768,6.8691,92.561,-19.907,-16.42,-217.24,264.23,-178.58
5.87,1.0865,6.3356,0.80515,0.043314,-0.48071,0.86561,0.13327,-11.503,5.5687,0.40906,0.032535,-2.9104,-1.5613,-1.7111,-27.17,7.3916,0,0,0,6.7804,6.8428,6.8781,6.8697,90.317,-17.308,-18.103,-231.33,255.22,-158.05
5.88,0.97143,6.3899,0.80961,0.054166,-0.48266,0.86537,0.12349,-11.516,5.2962,0.48205,-0.0049022,-2.8353,-1.5243,-0.81974,-27.331,7.203,0,0,0,6.78,6.8425,6.8791,6.8699,87.941,-14.807,-19.58,-243.56,244.73,-137.37
5.89,0.85625,6.4415,0.81479,0.064607,-0.48461,0.86489,0.11379,-11.52,5.0222,0.55308,-0.039294,-2.7584,-1.4869,0.047307,-27.467,7.0007,0,0,0,6.7794,6.8419,6.8796,6.8699,85.451,-12.418,-20.85,-254.01,232.95,-116.65
5.9,0.74107,6.4904,0.82066,0.07463,-0.48658,0.86419,0.10418,-11.515,4.7469,0.62202,-0.070632,-2.6797,-1.449,0.88897,-27.579,6.7867,0,0,0,6.7786,6.841,6.8798,6.8694,82.866,-10.152,-21.914,-262.75,220.06,-96.049
5.91,0.62598,6.5365,0.82722,0.084231,-0.48854,0.86329,0.09466,-11.502,4.4707,0.68878,-0.09891,-2.5996,-1.4106,1.7044,-27.67,6.5631,0,0,0,6.7774,6.8398,6.8796,6.8687,80.202,-8.0198,-22.772,-269.89,206.26,-75.695
5.92,0.51105,6.5798,0.83443,0.093407,-0.49051,0.86221,0.085252,-11.481,4.1936,0.75326,-0.12413,-2.5183,-1.3718,2.4928,-27.74,6.332,0,0,0,6.776,6.8383,6.8792,6.8678,77.474,-6.0293,-23.429,-275.49,191.74,-55.727
5.93,0.39638,6.6203,0.84228,0.10216,-0.49246,0.86097,0.075958,-11.452,3.9159,0.8154,-0.1463,-2.4357,-1.3326,3.2537,-27.791,6.0952,0,0,0,6.7745,6.8366,6.8786,6.8666,74.697,-4.1869,-23.888,-279.64,176.67,-36.283
5.94,0.28204,6.6581,0.85073,0.11048,-0.4944,0.85959,0.066789,-11.416,3.6378,0.87515,-0.16543,-2.3522,-1.2929,3.9866,-27.824,5.8548,0,0,0,6.7727,6.8348,6.8778,6.8653,71.885,-2.4971,-24.157,-282.42,161.25,-17.502
5.95,0.16809,6.6931,0.85977,0.11838,-0.49632,0.85809,0.057752,-11.373,3.3595,0.93249,-0.18154,-2.2677,-1.2528,4.6913,-27.842,5.6127,0,0,0,6.7709,6.8329,6.8769,6.8639,69.053,-0.9624,-24.241,-283.92,145.67,0.47997
5.96,0.05461,6.7253,0.86937,0.12585,-0.49822,0.85648,0.048856,-11.322,3.081,0.98741,-0.19469,-2.1825,-1.2123,5.3676,-27.844,5.3706,0,0,0,6.7691,6.8309,6.876,6.8625,66.211,0.41644,-24.15,-284.22,130.12,17.524
5.97,-0.058333,6.7547,0.87951,0.13289,-0.50008,0.85478,0.04011,-11.265,2.8026,1.0399,-0.20492,-2.0967,-1.1713,6.0155,-27.834,5.1302,0,0,0,6.7674,6.829,6.8752,6.8611,63.372,1.6406,-23.894,-283.39,114.77,33.492
5.98,-0.17067,6.7813,0.89016,0.13952,-0.50192,0.85301,0.031521,-11.202,2.5244,1.09,-0.21232,-2.0105,-1.1299,6.6351,-27.812,4.8932,0,0,0,6.7658,6.8272,6.8745,6.8599,60.546,2.7132,-23.484,-281.53,99.831,48.247
5.99,-0.28235,6.8052,0.9013,0.14573,-0.50371,0.85118,0.023096,-11.133,2.2464,1.1378,-0.21698,-1.924,-1.0882,7.2265,-27.78,4.661,0,0,0,6.7645,6.8256,6.8738,6.8588,57.744,3.6392,-22.934,-278.72,85.477,61.651
6,-0.39331,6.8263,0.91291,0.15152,-0.50546,0.84931,0.014843,-11.058,1.9688,1.1833,-0.21903,-1.8374,-1.0461,7.7901,-27.74,4.435,0,0,0,6.7636,6.8242,6.8734,6.8579,54.975,4.4254,-22.256,-275.03,71.9,73.566
6.01,-0.50348,6.8446,0.92496,0.15691,-0.50716,0.84742,0.0067656,-10.977,1.6917,1.2265,-0.21862,-1.7511,-1.0038,8.3262,-27.692,4.2163,0,0,0,6.7631,6.8231,6.8732,6.8573,52.247,5.0804,-21.468,-270.55,59.288,83.855
6.02,-0.61283,6.8601,0.93743,-0.1619,0.5088,-0.84552,0.0011304,-10.891,1.415,1.2676,-0.21596,-1.6653,-0.96136,8.8352,-27.638,4.0059,0,0,0,6.7632,6.8224,6.8731,6.8569,49.566,5.615,-20.585,-265.36,47.82,92.389
6.03,-0.72129,6.8729,0.95031,-0.16649,0.5104,-0.84362,0.0088419,-10.8,1.1389,1.3067,-0.21124,-1.5803,-0.9189,9.3177,-27.58,3.8048,0,0,0,6.7638,6.8221,6.8732,6.8568,46.941,6.0409,-19.626,-259.51,37.563,99.189
6.04,-0.82882,6.8829,0.96356,-0.1707,0.51193,-0.84174,0.016367,-10.705,0.86343,1.3437,-0.20468,-1.4964,-0.87658,9.7742,-27.518,3.6136,0,0,0,6.7649,6.8221,6.8735,6.857,44.378,6.3702,-18.607,-253,28.496,104.38
6.05,-0.93537,6.8901,0.97718,-0.17453,0.5134,-0.83988,0.023705,-10.605,0.58857,1.379,-0.19649,-1.414,-0.83457,10.205,-27.453,3.4328,0,0,0,6.7666,6.8226,6.8739,6.8573,41.884,6.6147,-17.543,-245.84,20.599,108.09
6.06,-1.0409,6.8947,0.99113,-0.178,0.51482,-0.83805,0.030858,-10.501,0.31438,1.4124,-0.18686,-1.3335,-0.79306,10.612,-27.386,3.2629,0,0,0,6.7689,6.8234,6.8744,6.8579,39.464,6.786,-16.449,-238.05,13.851,110.46
6.07,-1.1454,6.8964,1.0054,-0.18111,0.51617,-0.83626,0.037826,-10.393,0.040863,1.4443,-0.17596,-1.2551,-0.75226,10.995,-27.317,3.1039,0,0,0,6.7717,6.8246,6.8749,6.8587,37.125,6.8955,-15.338,-229.64,8.231,111.61
6.08,-1.2487,6.8955,1.02,-0.18388,0.51746,-0.83453,0.044614,-10.281,-0.23196,1.4746,-0.16397,-1.1793,-0.71237,11.355,-27.248,2.9561,0,0,0,6.775,6.8262,6.8754,6.8596,34.873,6.9543,-14.221,-220.62,3.7183,111.66
6.09,-1.351,6.8918,1.0349,-0.18632,0.51869,-0.83284,0.051228,-10.166,-0.5041,1.5034,-0.15104,-1.1062,-0.67362,11.693,-27.178,2.8195,0,0,0,6.7788,6.828,6.8758,6.8606,32.714,6.9734,-13.108,-211,0.29189,110.76
6.1,-1.452,6.8854,1.0501,-0.18844,0.51985,-0.83122,0.057673,-10.047,-0.77553,1.531,-0.13731,-1.0364,-0.63623,12.01,-27.109,2.6939,0,0,0,6.7829,6.8301,6.876,6.8616,30.655,6.9637,-12.008,-200.79,-2.0692,109.03
6.11,-1.5519,6.8763,1.0655,-0.19026,0.52095,-0.82965,0.063957,-9.9256,-1.0463,1.5573,-0.1229,-0.97,-0.60043,12.306,-27.039,2.5793,0,0,0,6.7874,6.8325,6.8761,6.8626,28.7,6.9355,-10.93,-190.01,-3.3858,106.59
6.12,-1.6506,6.8645,1.0812,-0.1918,0.52199,-0.82814,0.07009,-9.8011,-1.3163,1.5826,-0.10791,-0.9074,-0.56644,12.584,-26.97,2.4752,0,0,0,6.7922,6.835,6.8759,6.8635,26.857,6.8994,-9.8783,-178.66,-3.679,103.59
6.13,-1.7479,6.85,1.0972,-0.19308,0.52297,-0.8267,0.076082,-9.674,-1.5857,1.6069,-0.092426,-0.84886,-0.5345,12.844,-26.901,2.3816,0,0,0,6.7972,6.8377,6.8754,6.8643,25.129,6.8653,-8.8593,-166.76,-2.9695,100.14
6.14,-1.844,6.8328,1.1134,-0.1941,0.52388,-0.82532,0.081943,-9.5443,-1.8543,1.6303,-0.076503,-0.79465,-0.50482,13.087,-26.833,2.2979,0,0,0,6.8023,6.8405,6.8746,6.865,23.523,6.8433,-7.8765,-154.33,-1.2784,96.386
6.15,-1.9388,6.8129,1.1298,-0.19489,0.52473,-0.82401,0.087688,-9.4123,-2.1223,1.6529,-0.060183,-0.74505,-0.47764,13.315,-26.764,2.2239,0,0,0,6.8076,6.8433,6.8734,6.8655,22.044,6.8429,-6.9322,-141.36,1.3735,92.446
6.16,-2.0323,6.7903,1.1464,-0.19546,0.52552,-0.82275,0.093328,-9.2781,-2.3896,1.6748,-0.043479,-0.70028,-0.45316,13.528,-26.696,2.1592,0,0,0,6.813,6.8461,6.8717,6.8657,20.698,6.8739,-6.0277,-127.87,4.9652,88.453
6.17,-2.1244,6.7651,1.1633,-0.19585,0.52624,-0.82155,0.098879,-9.1418,-2.6562,1.6961,-0.026382,-0.6606,-0.43159,13.729,-26.627,2.1032,0,0,0,6.8183,6.8489,6.8696,6.8657,19.489,6.9453,-5.1629,-113.88,9.4759,84.537
6.18,-2.2151,6.7372,1.1803,-0.19606,0.52689,-0.8204,0.10436,-9.0035,-2.9222,1.7169,-0.0088584,-0.62623,-0.41315,13.919,-26.557,2.0558,0,0,0,6.8236,6.8516,6.867,6.8654,18.422,7.0664,-4.3363,-99.398,14.884,80.828
6.19,-2.3044,6.7067,1.1976,-0.19611,0.52748,-0.8193,0.10977,-8.8634,-3.1874,1.7372,0.0091514,-0.59739,-0.39802,14.098,-26.485,2.0164,0,0,0,6.8288,6.8543,6.8639,6.8647,17.502,7.2459,-3.5452,-84.431,21.17,77.455
6.2,-2.3924,6.6735,1.2151,-0.19604,0.52799,-0.81825,0.11515,-8.7216,-3.4518,1.7572,0.027732,-0.5743,-0.38641,14.269,-26.411,1.9848,0,0,0,6.8338,6.8567,6.8602,6.8637,16.735,7.4926,-2.7857,-68.994,28.312,74.547
6.21,-2.4789,6.6376,1.2327,-0.19586,0.52842,-0.81725,0.12051,-8.5781,-3.7156,1.7769,0.046995,-0.55717,-0.3785,14.433,-26.335,1.9606,0,0,0,6.8387,6.8591,6.8558,6.8623,16.124,7.815,-2.0523,-53.096,36.289,72.234
6.22,-2.5639,6.5991,1.2506,-0.19559,0.52877,-0.81628,0.12586,-8.4329,-3.9785,1.7965,0.067076,-0.54621,-0.37447,14.592,-26.255,1.9436,0,0,0,6.8433,6.8612,6.8509,6.8605,15.674,8.2211,-1.3386,-36.752,45.081,70.647
6.23,-2.6475,6.5581,1.2687,-0.19525,0.52902,-0.81534,0.13123,-8.2862,-4.2407,1.8158,0.088138,-0.54161,-0.37449,14.747,-26.17,1.9338,0,0,0,6.8476,6.8631,6.8453,6.8583,15.39,8.7192,-0.63651,-19.971,54.665,69.914
6.24,-2.7296,6.5143,1.2869,-0.19488,0.52919,-0.81444,0.13664,-8.138,-4.5019,1.8352,0.11037,-0.54359,-0.37874,14.9,-26.08,1.9309,0,0,0,6.8517,6.8649,6.8391,6.8556,15.276,9.317,0.062878,-2.7933,65.017,70.116
6.25,-2.8103,6.468,1.3054,-0.19449,0.52924,-0.81356,0.14211,-7.9882,-4.7622,1.8545,0.13393,-0.55232,-0.38734,15.053,-25.984,1.9351,0,0,0,6.8554,6.8663,6.8323,6.8526,15.335,10.022,0.76856,14.63,76.089,71.145
6.26,-2.8894,6.4191,1.324,-0.1941,0.52918,-0.81271,0.14766,-7.8369,-5.0216,1.8739,0.15894,-0.56797,-0.40041,15.208,-25.879,1.9463,0,0,0,6.8587,6.8675,6.8249,6.8493,15.569,10.841,1.488,32.122,87.827,72.845
6.27,-2.967,6.3676,1.3429,-0.19374,0.52899,-0.81187,0.15332,-7.6841,-5.2798,1.8934,0.18545,-0.59065,-0.418,15.365,-25.766,1.9649,0,0,0,6.8617,6.8684,6.8171,6.8455,15.977,11.781,2.2272,49.505,100.18,75.06
6.28,-3.0431,6.3135,1.3619,-0.19344,0.52866,-0.81104,0.1591,-7.5296,-5.5369,1.9132,0.21347,-0.62044,-0.44013,15.528,-25.643,1.9909,0,0,0,6.8643,6.869,6.8089,6.8415,16.558,12.846,2.9904,66.602,113.09,77.634
6.29,-3.1176,6.2569,1.3811,-0.19321,0.52818,-0.81022,0.16504,-7.3735,-5.7926,1.9333,0.24294,-0.65739,-0.46679,15.697,-25.509,2.0248,0,0,0,6.8665,6.8692,6.8003,6.8372,17.308,14.044,3.7805,83.235,126.52,80.412
