t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
8.63,8.7696,-3.2887,1.9633,0.33423,-0.52086,-0.67932,0.39436,-11.539,-12.809,0.29875,0.39983,-1.4278,1.1378,-27.843,14.295,-2.274,0,0,0,6.8675,6.8227,6.8585,6.8139,18.52,42.751,-10.387,101.73,-88.326,189.31
8.64,8.6529,-3.4161,1.9661,0.33134,-0.52411,-0.68165,0.38842,-11.816,-12.664,0.27552,0.33643,-1.4217,1.1347,-27.652,14.718,-2.368,0,0,0,6.8676,6.8177,6.8631,6.8183,19.588,41.936,-8.3935,111.94,-74.71,209.38
8.65,8.5333,-3.542,1.9688,0.32835,-0.52708,-0.68414,0.38252,-12.092,-12.515,0.25146,0.26733,-1.4222,1.1355,-27.45,15.134,-2.4412,0,0,0,6.8675,6.8124,6.8675,6.8221,20.762,41.254,-6.2,123.02,-61.987,229.28
8.66,8.411,-3.6664,1.9712,0.32523,-0.52975,-0.68682,0.37665,-12.365,-12.361,0.22678,0.19261,-1.4293,1.1403,-27.236,15.543,-2.4914,0,0,0,6.8671,6.807,6.8715,6.8255,22.051,40.693,-3.8092,134.92,-50.301,248.79
8.67,8.286,-3.7892,1.9733,0.32197,-0.53212,-0.68971,0.37079,-12.636,-12.204,0.20171,0.11241,-1.4428,1.149,-27.009,15.948,-2.5167,0,0,0,6.8666,6.8015,6.8752,6.8284,23.463,40.244,-1.2263,147.58,-39.718,267.64
8.68,8.1583,-3.9104,1.9752,0.31852,-0.53416,-0.69285,0.36493,-12.905,-12.042,0.17653,0.026977,-1.4627,1.1612,-26.767,16.349,-2.5153,0,0,0,6.8659,6.7958,6.8784,6.8308,25.005,39.895,1.5403,160.97,-30.301,285.49
8.69,8.0279,-4.03,1.9768,0.31488,-0.53588,-0.69625,0.35905,-13.172,-11.877,0.1515,-0.063359,-1.489,1.1768,-26.508,16.746,-2.4853,0,0,0,6.8649,6.79,6.8812,6.8326,26.685,39.634,4.4792,175.03,-22.113,302.05
8.7,7.8949,-4.1479,1.9782,0.311,-0.53725,-0.69995,0.35314,-13.435,-11.707,0.12693,-0.15817,-1.5217,1.1957,-26.233,17.142,-2.4252,0,0,0,6.8636,6.7842,6.8834,6.8338,28.508,39.448,7.576,189.72,-15.215,317.01
8.71,7.7592,-4.2642,1.9794,0.30687,-0.53828,-0.70396,0.34718,-13.696,-11.534,0.10311,-0.25695,-1.5607,1.2176,-25.938,17.535,-2.3333,0,0,0,6.8622,6.7784,6.8852,6.8346,30.481,39.325,10.813,204.99,-9.671,330.06
8.72,7.621,-4.3786,1.9803,0.30247,-0.53895,-0.70829,0.34114,-13.954,-11.357,0.080369,-0.35909,-1.6058,1.2423,-25.622,17.928,-2.2085,0,0,0,6.8605,6.7727,6.8865,6.8348,32.61,39.25,14.17,220.79,-5.5425,340.89
8.73,7.4802,-4.4913,1.981,0.29776,-0.53925,-0.71296,0.33501,-14.209,-11.175,0.05905,-0.4639,-1.6571,1.2694,-25.285,18.32,-2.0496,0,0,0,6.8586,6.7672,6.8872,6.8346,34.898,39.209,17.622,237.08,-2.8922,349.19
8.74,7.3368,-4.6021,1.9815,0.29272,-0.53918,-0.71798,0.32878,-14.46,-10.99,0.039493,-0.57063,-1.7142,1.2986,-24.924,18.712,-1.8558,0,0,0,6.8566,6.7619,6.8876,6.834,37.353,39.187,21.144,253.81,-1.7825,354.65
8.75,7.191,-4.7111,1.9818,0.28733,-0.53874,-0.72335,0.32242,-14.707,-10.801,0.022051,-0.67842,-1.7772,1.3298,-24.537,19.104,-1.6266,0,0,0,6.8545,6.7571,6.8875,6.833,39.976,39.168,24.705,270.93,-2.2759,356.98
8.76,7.0427,-4.8181,1.9819,0.28157,-0.53793,-0.72907,0.31592,-14.95,-10.608,0.0070795,-0.78634,-1.8458,1.3626,-24.124,19.496,-1.3617,0,0,0,6.8524,6.7527,6.887,6.8319,42.772,39.136,28.272,288.39,-4.4349,355.85
8.77,6.892,-4.9232,1.9819,0.2754,-0.53674,-0.73513,0.30926,-15.189,-10.411,-0.0050649,-0.89341,-1.9197,1.3967,-23.681,19.887,-1.0613,0,0,0,6.8503,6.7489,6.8864,6.8307,45.745,39.074,31.809,306.16,-8.3219,350.96
8.78,6.7389,-5.0263,1.9818,0.2688,-0.53519,-0.74152,0.30243,-15.424,-10.21,-0.014029,-0.99857,-1.9987,1.4318,-23.208,20.277,-0.72576,0,0,0,6.8484,6.7459,6.8856,6.8295,48.896,38.964,35.278,324.18,-13.999,342
8.79,6.5835,-5.1274,1.9817,0.26175,-0.53327,-0.74822,0.29541,-15.654,-10.006,-0.019466,-1.1007,-2.0824,1.4677,-22.703,20.666,-0.35609,0,0,0,6.8467,6.7436,6.8847,6.8285,52.229,38.788,38.635,342.4,-21.53,328.66
8.8,6.4259,-5.2264,1.9815,0.25424,-0.53101,-0.7552,0.2882,-15.878,-9.7971,-0.021041,-1.1987,-2.1705,1.5041,-22.163,21.053,0.046409,0,0,0,6.8452,6.7423,6.884,6.8279,55.745,38.527,41.835,360.78,-30.976,310.64
8.81,6.266,-5.3233,1.9813,0.24622,-0.52841,-0.76244,0.28079,-16.097,-9.5846,-0.018435,-1.2914,-2.2626,1.5408,-21.587,21.436,0.47993,0,0,0,6.8442,6.7419,6.8834,6.8278,59.445,38.161,44.831,379.27,-42.399,287.63
8.82,6.1039,-5.4181,1.9811,0.23769,-0.5255,-0.76989,0.27316,-16.31,-9.3683,-0.011347,-1.3776,-2.3582,1.5777,-20.974,21.815,0.94217,0,0,0,6.8435,6.7425,6.8831,6.8283,63.331,37.672,47.57,397.83,-55.863,259.31
8.83,5.9398,-5.5107,1.981,0.22863,-0.5223,-0.77752,0.26532,-16.516,-9.1483,0.00049515,-1.4562,-2.457,1.6146,-20.32,22.189,1.4303,0,0,0,6.8431,6.744,6.8832,6.8295,67.402,37.037,49.998,416.39,-71.418,225.42
8.84,5.7736,-5.6011,1.9811,0.21902,-0.51882,-0.78528,0.25725,-16.716,-8.9246,0.017334,-1.5261,-2.5585,1.6515,-19.625,22.556,1.9409,0,0,0,6.8432,6.7463,6.8836,6.8315,71.657,36.237,52.061,434.68,-88.93,186.22
8.85,5.6055,-5.6892,1.9814,0.20885,-0.51512,-0.79313,0.24897,-16.908,-8.6972,0.039376,-1.5865,-2.6624,1.6885,-18.886,22.913,2.4701,0,0,0,6.8436,6.7493,6.8845,6.8343,76.093,35.253,53.707,452.26,-108.12,142.39
8.86,5.4355,-5.775,1.9819,0.19809,-0.5112,-0.801,0.24048,-17.093,-8.4664,0.066784,-1.6368,-2.7684,1.7256,-18.103,23.26,3.0135,0,0,0,6.8442,6.7526,6.8858,6.8377,80.699,34.07,54.896,468.69,-128.71,94.65
8.87,5.2637,-5.8585,1.9828,0.18675,-0.50712,-0.80885,0.23177,-17.27,-8.2321,0.099678,-1.6767,-2.8764,1.763,-17.272,23.594,3.5664,0,0,0,6.8451,6.7561,6.8873,6.8416,85.461,32.675,55.59,483.52,-150.4,43.687
8.88,5.0901,-5.9396,1.9839,0.17481,-0.50289,-0.81663,0.22285,-17.439,-7.9945,0.13813,-1.7062,-2.9862,1.8008,-16.393,23.913,4.1236,0,0,0,6.846,6.7595,6.889,6.8458,90.362,31.059,55.761,496.31,-172.93,-9.7946
8.89,4.9149,-6.0184,1.9855,0.16226,-0.49856,-0.82427,0.21373,-17.598,-7.7539,0.18215,-1.7254,-3.0978,1.8391,-15.464,24.214,4.6798,0,0,0,6.8469,6.7625,6.8907,6.85,95.379,29.215,55.388,506.61,-196.01,-65.094
8.9,4.7382,-6.0947,1.9876,0.1491,-0.49416,-0.83174,0.2044,-17.748,-7.5103,0.2317,-1.7345,-3.2111,1.8781,-14.485,24.496,5.2295,0,0,0,6.8474,6.7648,6.8922,6.854,100.48,27.138,54.455,513.99,-219.34,-121.51
8.91,4.56,-6.1686,1.9902,0.13531,-0.48971,-0.83898,0.19489,-17.887,-7.264,0.2867,-1.7339,-3.3261,1.918,-13.454,24.756,5.767,0,0,0,6.8476,6.7662,6.8933,6.8576,105.65,24.828,52.956,517.99,-242.66,-178.34
8.92,4.3805,-6.24,1.9934,0.12089,-0.48525,-0.84595,0.18518,-18.017,-7.0153,0.34698,-1.7243,-3.4429,1.9588,-12.372,24.992,6.2867,0,0,0,6.8471,6.7665,6.8937,6.8604,110.83,22.286,50.889,518.18,-265.68,-234.89
8.93,4.1997,-6.3089,1.9972,0.10584,-0.4808,-0.85259,0.17529,-18.135,-6.7643,0.41235,-1.7061,-3.5614,2.0007,-11.238,25.201,6.7829,0,0,0,6.8458,6.7655,6.8934,6.8622,116,19.516,48.262,514.1,-288.11,-290.45
8.94,4.0178,-6.3752,2.0016,0.090159,-0.47638,-0.85886,0.16521,-18.241,-6.5113,0.48254,-1.6799,-3.6817,2.0437,-10.052,25.382,7.2501,0,0,0,6.8437,6.7632,6.892,6.8627,121.1,16.526,45.086,505.33,-309.68,-344.33
8.95,3.8349,-6.4391,2.0068,0.073834,-0.47201,-0.86472,0.15496,-18.336,-6.2567,0.55724,-1.6465,-3.8034,2.0877,-8.8162,25.531,7.6829,0,0,0,6.8406,6.7596,6.8896,6.8618,126.09,13.327,41.383,491.4,-330.09,-395.81
8.96,3.6512,-6.5004,2.0128,0.056869,-0.4677,-0.87013,0.14454,-18.417,-6.0008,0.63607,-1.6065,-3.9262,2.1326,-7.531,25.647,8.0761,0,0,0,6.8366,6.7547,6.886,6.8592,130.91,9.9294,37.18,471.88,-349.07,-444.21
8.97,3.4666,-6.5591,2.0196,0.039269,-0.46347,-0.87505,0.13395,-18.486,-5.7439,0.71861,-1.5605,-4.0496,2.1781,-6.1988,25.729,8.4249,0,0,0,6.8317,6.7488,6.8813,6.8548,135.5,6.3509,32.511,446.32,-366.33,-488.82
8.98,3.2815,-6.6152,2.0272,0.021042,-0.45933,-0.87943,0.12319,-18.541,-5.4864,0.8044,-1.5091,-4.1725,2.2239,-4.8219,25.774,8.7249,0,0,0,6.826,6.7423,6.8754,6.8486,139.81,2.6095,27.419,414.28,-381.6,-528.94
8.99,3.0959,-6.6688,2.0357,0.0022034,-0.45527,-0.88324,0.11226,-18.582,-5.2286,0.89293,-1.4528,-4.2938,2.2695,-3.4037,25.781,8.972,0,0,0,6.8199,6.7355,6.8686,6.8406,143.77,-1.2734,21.95,375.31,-394.58,-563.87
9,2.9099,-6.7198,2.045,-0.017224,-0.45131,-0.88644,0.10119,-18.609,-4.9709,0.98366,-1.3922,-4.4118,2.3142,-1.948,25.748,9.1628,0,0,0,6.8135,6.729,6.8611,6.8309,147.29,-5.2736,16.161,328.98,-405,-592.91
9.01,2.7237,-6.7682,2.0553,-0.037208,-0.44744,-0.889,0.089971,-18.621,-4.7137,1.076,-1.3277,-4.5245,2.3571,-0.4595,25.675,9.2944,0,0,0,6.8073,6.7235,6.8531,6.8196,150.32,-9.3642,10.113,275.36,-412.68,-615.69
9.02,2.5375,-6.8141,2.0666,-0.057702,-0.44365,-0.89088,0.078623,-18.618,-4.4575,1.1693,-1.2599,-4.6297,2.3974,1.0565,25.561,9.3644,0,0,0,6.8015,6.7192,6.8451,6.8074,152.78,-13.518,3.8672,215.41,-417.68,-632.4
9.03,2.3514,-6.8574,2.0787,-0.078651,-0.43995,-0.89205,0.06716,-18.6,-4.2027,1.2631,-1.189,-4.7254,2.4344,2.594,25.404,9.3713,0,0,0,6.7966,6.7167,6.8376,6.7948,154.61,-17.709,-2.516,150.17,-420.03,-643.3
9.04,2.1656,-6.8982,2.0918,-0.099987,-0.43633,-0.89248,0.055603,-18.566,-3.9496,1.3566,-1.1154,-4.8096,2.4672,4.1465,25.206,9.3138,0,0,0,6.7928,6.7162,6.8308,6.7823,155.77,-21.91,-8.9802,80.697,-419.81,-648.63
9.05,1.9801,-6.9364,2.1058,-0.12163,-0.4328,-0.89217,0.04397,-18.517,-3.6987,1.4491,-1.0393,-4.8808,2.4954,5.707,24.966,9.1916,0,0,0,6.7906,6.718,6.8253,6.7706,156.22,-26.097,-15.471,8.0354,-417.05,-648.65
9.06,1.7953,-6.9721,2.1208,-0.1435,-0.42934,-0.89109,0.032283,-18.452,-3.4504,1.5402,-0.96105,-4.9374,2.5184,7.2683,24.685,9.0045,0,0,0,6.7901,6.7223,6.8212,6.7601,155.92,-30.243,-21.936,-66.765,-411.83,-643.6
9.07,1.6111,-7.0054,2.1366,-0.16551,-0.42596,-0.88924,0.020564,-18.372,-3.2051,1.629,-0.88088,-4.9787,2.5358,8.823,24.362,8.7531,0,0,0,6.7915,6.729,6.819,6.7513,154.88,-34.325,-28.327,-142.65,-404.19,-633.74
9.08,1.4279,-7.0363,2.1534,-0.18754,-0.42268,-0.88662,0.0088329,-18.276,-2.9633,1.715,-0.79903,-5.004,2.5476,10.363,23.998,8.4384,0,0,0,6.7949,6.7381,6.8185,6.7446,153.07,-38.319,-34.596,-218.59,-394.19,-619.32
9.09,1.2457,-7.0647,2.1709,0.20952,0.4195,0.88324,0.0028924,-18.165,-2.7253,1.7976,-0.71573,-5.0132,2.5536,11.882,23.596,8.0617,0,0,0,6.8003,6.7492,6.82,6.7402,150.51,-42.201,-40.699,-293.51,-381.89,-600.59
9.1,1.0646,-7.0908,2.1893,0.23134,0.41643,0.87912,0.014597,-18.038,-2.4915,1.8761,-0.63123,-5.0067,2.5539,13.371,23.155,7.6251,0,0,0,6.8073,6.7621,6.8233,6.7381,147.21,-45.949,-46.594,-366.38,-367.34,-577.79
9.11,0.88495,-7.1145,2.2084,0.25291,0.41351,0.87428,0.026269,-17.897,-2.2623,1.9499,-0.54571,-4.9852,2.549,14.824,22.677,7.1307,0,0,0,6.8159,6.7761,6.8281,6.7382,143.19,-49.541,-52.242,-436.14,-350.6,-551.18
9.12,0.70675,-7.136,2.2283,0.27413,0.41074,0.86874,0.037903,-17.742,-2.0381,2.0185,-0.45936,-4.9498,2.539,16.233,22.165,6.5812,0,0,0,6.8255,6.7908,6.8343,6.7405,138.5,-52.954,-57.606,-501.75,-331.72,-521.02
9.13,0.53016,-7.1553,2.2488,0.29493,0.40817,0.86253,0.049499,-17.573,-1.8191,2.0813,-0.37232,-4.9019,2.5247,17.591,21.619,5.9796,0,0,0,6.8358,6.8055,6.8413,6.7445,133.17,-56.168,-62.651,-562.16,-310.76,-487.54
9.14,0.35534,-7.1724,2.2699,0.31523,0.40582,0.85569,0.061064,-17.39,-1.6058,2.1379,-0.28471,-4.8431,2.5067,18.894,21.042,5.3293,0,0,0,6.8461,6.8196,6.8487,6.7499,127.28,-59.163,-67.347,-616.32,-287.78,-451.01
9.15,0.1824,-7.1875,2.2915,0.33497,0.40373,0.84825,0.07261,-17.195,-1.3984,2.1878,-0.19658,-4.7751,2.4855,20.135,20.436,4.634,0,0,0,6.856,6.8325,6.8562,6.7561,120.87,-61.917,-71.662,-663.17,-262.83,-411.67
9.16,0.011474,-7.2004,2.3136,0.35408,0.40194,0.84023,0.084157,-16.988,-1.1972,2.2305,-0.10795,-4.6995,2.4621,21.31,19.804,3.8974,0,0,0,6.865,6.8436,6.8631,6.7626,114.04,-64.413,-75.572,-701.69,-235.97,-369.78
9.17,-0.15732,-7.2114,2.3361,0.37251,0.4005,0.83167,0.095734,-16.769,-1.0024,2.2656,-0.018803,-4.618,2.437,22.415,19.149,3.124,0,0,0,6.8726,6.8524,6.8691,6.7689,106.87,-66.63,-79.05,-730.8,-207.25,-325.57
9.18,-0.32387,-7.2205,2.3589,0.39022,0.39946,0.82258,0.10738,-16.54,-0.81425,2.2928,0.070929,-4.5318,2.4111,23.447,18.473,2.3179,0,0,0,6.8783,6.8587,6.8738,6.7744,99.458,-68.552,-82.076,-749.7,-176.77,-279.33
9.19,-0.48808,-7.2277,2.3819,0.40716,0.39887,0.81298,0.11912,-16.3,-0.63297,2.3119,0.16135,-4.442,2.3849,24.404,17.779,1.484,0,0,0,6.8821,6.8624,6.8769,6.7785,91.907,-70.161,-84.631,-758.79,-144.78,-231.43
9.2,-0.64985,-7.2332,2.4051,0.42328,0.39879,0.80289,0.13103,-16.052,-0.45872,2.3224,0.25264,-4.3491,2.3588,25.285,17.071,0.62694,0,0,0,6.8837,6.8636,6.8781,6.7808,84.312,-71.444,-86.701,-758.82,-111.6,-182.26
9.21,-0.80909,-7.2369,2.4284,0.43855,0.39929,0.79231,0.14314,-15.795,-0.2916,2.3243,0.345,-4.2529,2.3329,26.09,16.351,-0.24835,0,0,0,6.8832,6.8626,6.8772,6.7809,76.759,-72.39,-88.274,-750.57,-77.531,-132.23
9.22,-0.96572,-7.239,2.4516,0.45291,0.40045,0.78123,0.15553,-15.53,-0.13172,2.3174,0.43863,-4.153,2.3071,26.82,15.624,-1.1369,0,0,0,6.8809,6.8596,6.8743,6.7786,69.326,-72.992,-89.344,-734.81,-42.902,-81.727
9.23,-1.1197,-7.2396,2.4747,0.4663,0.40235,0.76966,0.16825,-15.259,0.02087,2.3016,0.53373,-4.0486,2.2813,27.477,14.893,-2.0335,0,0,0,6.8768,6.8549,6.8693,6.7738,62.085,-73.247,-89.908,-712.3,-8.0215,-31.166
9.24,-1.2709,-7.2386,2.4976,0.47865,0.40508,0.75756,0.18139,-14.981,0.16613,2.2767,0.63044,-3.9385,2.2549,28.063,14.16,-2.9333,0,0,0,6.8713,6.8489,6.8624,6.7667,55.1,-73.153,-89.968,-683.81,26.797,19.056
9.25,-1.4193,-7.2363,2.5202,0.48986,0.40874,0.74493,0.19503,-14.698,0.30408,2.2429,0.72878,-3.8213,2.2274,28.58,13.431,-3.8312,0,0,0,6.8649,6.8421,6.8538,6.7574,48.426,-72.712,-89.529,-650.11,61.239,68.54
9.26,-1.5648,-7.2326,2.5424,0.49984,0.41347,0.73172,0.20925,-14.41,0.43477,2.2001,0.82863,-3.6957,2.1983,29.033,12.707,-4.7223,0,0,0,6.8578,6.8348,6.8438,6.746,42.112,-71.93,-88.601,-611.98,94.992,116.88
9.27,-1.7075,-7.2276,2.5642,0.50846,0.41937,0.71789,0.22413,-14.117,0.55826,2.1485,0.92964,-3.5599,2.1667,29.424,11.993,-5.6017,0,0,0,6.8507,6.8273,6.8325,6.733,36.199,-70.816,-87.197,-570.17,127.74,163.69
9.28,-1.8472,-7.2214,2.5853,0.51558,0.42657,0.70337,0.23977,-13.821,0.67467,2.0882,1.0312,-3.4124,2.1319,29.758,11.292,-6.4647,0,0,0,6.8437,6.8201,6.8204,6.7186,30.718,-69.38,-85.334,-525.46,159.17,208.55
9.29,-1.9839,-7.2141,2.6059,0.52103,0.43522,0.68808,0.25623,-13.522,0.78415,2.0193,1.1321,-3.2519,2.093,30.04,10.607,-7.3069,0,0,0,6.8375,6.8134,6.8077,6.7032,25.697,-67.638,-83.034,-478.61,188.97,251.07
9.3,-2.1176,-7.2058,2.6257,0.52463,0.44542,0.67195,0.27359,-13.221,0.88687,1.9421,1.2309,-3.077,2.0492,30.273,9.9401,-8.124,0,0,0,6.8323,6.8075,6.7947,6.6874,21.151,-65.607,-80.322,-430.4,216.82,290.84
9.31,-2.2483,-7.1964,2.6447,0.52619,0.45726,0.65486,0.29187,-12.917,0.98303,1.8569,1.3254,-2.887,2,30.464,9.2954,-8.912,0,0,0,6.8284,6.8024,6.7817,6.6714,17.09,-63.309,-77.227,-381.6,242.42,327.47
9.32,-2.3759,-7.1861,2.6628,0.52551,0.47079,0.63673,0.31106,-12.612,1.0729,1.764,1.4127,-2.6819,1.9445,30.617,8.6748,-9.6674,0,0,0,6.8261,6.7982,6.7689,6.6559,13.518,-60.767,-73.784,-332.96,265.44,360.56
9.33,-2.5005,-7.175,2.68,0.52243,0.48599,0.61746,0.33109,-12.305,1.1566,1.6637,1.4892,-2.4624,1.8825,30.736,8.0807,-10.387,0,0,0,6.8254,6.7949,6.7567,6.6411,10.428,-58.01,-70.029,-285.26,285.57,389.7
9.34,-2.622,-7.163,2.6961,0.51681,0.50274,0.597,0.35178,-11.997,1.2346,1.5564,1.5507,-2.2306,1.8136,30.827,7.5152,-11.067,0,0,0,6.8264,6.7924,6.7452,6.6277,7.8072,-55.067,-66.005,-239.28,302.51,414.49
9.35,-2.7404,-7.1503,2.7111,0.50862,0.52081,0.57535,0.37289,-11.688,1.307,1.4425,1.5929,-1.99,1.7379,30.894,6.9799,-11.706,0,0,0,6.8289,6.7905,6.7346,6.616,5.6343,-51.971,-61.755,-195.77,315.93,434.53
9.36,-2.8558,-7.1369,2.7249,0.49791,0.53984,0.55261,0.39405,-11.379,1.3743,1.3224,1.6118,-1.7458,1.6557,30.941,6.4762,-12.302,0,0,0,6.8325,6.7892,6.7252,6.6066,3.881,-48.761,-57.331,-155.48,325.53,449.46
9.37,-2.968,-7.1228,2.7375,0.48493,0.55937,0.529,0.41487,-11.07,1.4366,1.1966,1.6043,-1.5042,1.5676,30.973,6.0049,-12.852,0,0,0,6.837,6.7883,6.7169,6.5996,2.513,-45.473,-52.783,-118.71,331.33,459.36
9.38,-3.0772,-7.1082,2.7488,0.47002,0.57888,0.50484,0.43488,-10.76,1.4945,1.0655,1.569,-1.2723,1.4743,30.993,5.5668,-13.357,0,0,0,6.842,6.7878,6.71,6.5951,1.4954,-42.146,-48.159,-85.387,333.57,464.72
9.39,-3.1832,-7.093,2.7588,0.45371,0.59784,0.48055,0.45367,-10.45,1.5481,0.9296,1.5063,-1.057,1.3769,31.004,5.162,-13.815,0,0,0,6.8471,6.7876,6.7045,6.5932,0.79402,-38.813,-43.502,-55.451,332.51,466.03
9.4,-3.2862,-7.0772,2.7674,0.43656,0.61577,0.45661,0.47091,-10.14,1.5978,0.78935,1.4185,-0.86414,1.2764,31.009,4.7905,-14.227,0,0,0,6.8521,6.7877,6.7005,6.5938,0.37537,-35.506,-38.85,-28.823,328.38,463.78
9.41,-3.386,-7.061,2.7746,0.41916,0.63231,0.4335,0.48639,-9.8296,1.644,0.64521,1.3096,-0.69789,1.174,31.012,4.4517,-14.592,0,0,0,6.8567,6.788,6.6981,6.5967,0.20678,-32.255,-34.237,-5.4299,321.46,458.47
9.42,-3.4828,-7.0444,2.7803,0.40204,0.64721,0.41163,0.50004,-9.5195,1.687,0.49765,1.1846,-0.56033,1.071,31.014,4.1451,-14.912,0,0,0,6.8606,6.7885,6.6973,6.6018,0.25624,-29.085,-29.69,14.801,311.99,450.58
9.43,-3.5764,-7.0273,2.7845,0.38564,0.66037,0.39132,0.51192,-9.2093,1.727,0.34712,1.0487,-0.45158,0.96849,31.018,3.8697,-15.187,0,0,0,6.8639,6.7893,6.6981,6.6089,0.4925,-26.022,-25.232,31.944,300.23,440.62
9.44,-3.667,-7.0098,2.7872,0.37024,0.6718,0.37277,0.52216,-8.8991,1.7645,0.19407,0.90685,-0.37012,0.86781,31.025,3.6242,-15.417,0,0,0,6.8664,6.7902,6.7007,6.6179,0.88506,-23.087,-20.883,46.071,286.43,429.06
9.45,-3.7544,-6.992,2.7884,0.35603,0.68157,0.35608,0.53096,-8.5888,1.7996,0.038924,0.76318,-0.31341,0.77008,31.036,3.4074,-15.605,0,0,0,6.8682,6.7912,6.7048,6.6286,1.4041,-20.3,-16.655,57.255,270.84,416.41
9.46,-3.8387,-6.9739,2.788,0.34307,0.6898,0.34124,0.53855,-8.2784,1.8327,-0.11789,0.62102,-0.27836,0.67642,31.053,3.2177,-15.751,0,0,0,6.8694,6.7924,6.7104,6.6409,2.0206,-17.676,-12.557,65.571,253.71,403.15
9.47,-3.92,-6.9554,2.786,0.33135,0.69664,0.32819,0.54515,-7.9677,1.864,-0.27595,0.48281,-0.26179,0.58779,31.077,3.0533,-15.856,0,0,0,6.8701,6.7937,6.7175,6.6545,2.7062,-15.23,-8.5921,71.091,235.31,389.77
9.48,-3.9981,-6.9366,2.7825,0.32079,0.70225,0.31682,0.55097,-7.6568,1.8938,-0.43488,0.35026,-0.26072,0.50505,31.107,2.9125,-15.923,0,0,0,6.8706,6.7951,6.7259,6.6694,3.4334,-12.973,-4.7598,73.889,215.88,376.78
9.49,-4.0731,-6.9175,2.7773,0.31129,0.70676,0.30698,0.55619,-7.3455,1.9224,-0.59428,0.22445,-0.27255,0.42891,31.145,2.7932,-15.952,0,0,0,6.8709,6.7967,6.7354,6.6852,4.1752,-10.915,-1.0536,74.037,195.68,364.66
9.5,-4.145,-6.8981,2.7706,0.30273,0.71032,0.29851,0.56098,-7.0339,1.9498,-0.75379,0.10596,-0.29509,0.35991,31.191,2.6935,-15.944,0,0,0,6.8713,6.7984,6.7458,6.7019,4.9055,-9.0611,2.5378,71.61,174.96,353.9
9.51,-4.2138,-6.8785,2.7622,0.29496,0.71303,0.29125,0.56547,-6.7217,1.9763,-0.91305,-0.0050015,-0.32666,0.29842,31.243,2.6113,-15.901,0,0,0,6.8718,6.8003,6.7571,6.7191,5.599,-7.4163,6.0305,66.679,153.98,344.99
9.52,-4.2794,-6.8586,2.7523,0.28788,0.71499,0.28506,0.56978,-6.409,2.0021,-1.0717,-0.10857,-0.366,0.24466,31.303,2.5445,-15.824,0,0,0,6.8726,6.8024,6.7688,6.7366,6.231,-5.9816,9.4455,59.319,132.98,338.43
9.53,-4.3419,-6.8385,2.7408,0.28135,0.71629,0.27977,0.57401,-6.0956,2.0272,-1.2294,-0.20513,-0.41227,0.19866,31.368,2.491,-15.713,0,0,0,6.8739,6.8045,6.7809,6.7542,6.7775,-4.7559,12.809,49.602,112.22,334.71
9.54,-4.4013,-6.8181,2.7277,0.27528,0.717,0.27527,0.57824,-5.7816,2.0519,-1.3858,-0.29528,-0.46498,0.1603,31.438,2.4487,-15.568,0,0,0,6.8756,6.8066,6.7929,6.7715,7.2154,-3.7355,16.151,37.602,91.96,334.32
9.55,-4.4576,-6.7974,2.7131,0.26956,0.71716,0.27144,0.58253,-5.4669,2.0762,-1.5407,-0.37982,-0.524,0.12929,31.512,2.4156,-15.39,0,0,0,6.8777,6.8086,6.8047,6.7883,7.5222,-2.9142,19.508,23.393,72.446,337.75
9.56,-4.5107,-6.7765,2.6969,0.26413,0.71681,0.26816,0.58695,-5.1514,2.1002,-1.6935,-0.45976,-0.58945,0.10522,31.588,2.3897,-15.177,0,0,0,6.8803,6.8102,6.8159,6.8041,7.6762,-2.2832,22.92,7.0479,53.934,345.5
9.57,-4.5606,-6.7554,2.6792,0.2589,0.71598,0.26535,0.59155,-4.8351,2.124,-1.8441,-0.53619,-0.66169,0.087522,31.664,2.3693,-14.931,0,0,0,6.8833,6.8114,6.826,6.8185,7.6573,-1.8309,26.43,-11.003,36.814,356.94
9.58,-4.6074,-6.7341,2.6601,0.25382,0.71469,0.26293,0.59638,-4.5181,2.1476,-1.992,-0.60996,-0.74072,0.075429,31.74,2.3526,-14.648,0,0,0,6.8862,6.8124,6.8348,6.8311,7.4544,-1.54,30.061,-29.553,21.766,369.06
9.59,-4.651,-6.7125,2.6394,0.24884,0.71293,0.26084,0.60148,-4.2003,2.1711,-2.1369,-0.68144,-0.82587,0.067949,31.813,2.3381,-14.329,0,0,0,6.8887,6.8133,6.8418,6.8413,7.069,-1.3863,33.803,-47.295,9.5142,378.51
9.6,-4.6914,-6.6906,2.6173,0.24391,0.71072,0.259,0.60688,-3.8818,2.1944,-2.2785,-0.7505,-0.9157,0.06388,31.881,2.3245,-13.972,0,0,0,6.8905,6.8145,6.8468,6.8487,6.5156,-1.338,37.611,-62.918,0.77932,381.96
